ACTION QUERY 10000 10 Airport Security
ACTION SERP 10000 8939 EXAMINE_SERP
ACTION SNIPPET 10000 8942 SNIPPET_RELEVANT b'092a0949d07ccde35ee92e5c8f449af9'
ACTION DOC 10000 8962 EXAMINING_DOCUMENT b'092a0949d07ccde35ee92e5c8f449af9'
ACTION SNIPPET 10000 8965 SNIPPET_RELEVANT b'7cd68198-553f-11e3-835d-e7173847c7cc'
ACTION DOC 10000 8985 EXAMINING_DOCUMENT b'7cd68198-553f-11e3-835d-e7173847c7cc'
ACTION QUERY 10000 8995 How do airports prevent cyber blackmail?
ACTION SERP 10000 9000 EXAMINE_SERP
ACTION SNIPPET 10000 9003 SNIPPET_NOT_RELEVANT b'e44c9530fe184180aba796c64ee8da7b'
ACTION SNIPPET 10000 9006 SNIPPET_RELEVANT b'28ae83ae4fa1e0ce205d796f2ed6f558'
ACTION DOC 10000 9026 EXAMINING_DOCUMENT b'28ae83ae4fa1e0ce205d796f2ed6f558'
ACTION SNIPPET 10000 9029 SNIPPET_NOT_RELEVANT b'1886d3e8-87a5-11e4-9534-f79a23c40e6c'
ACTION SNIPPET 10000 9032 SNIPPET_RELEVANT b'089703e6-36fd-11e6-9ccd-d6005beac8b3'
ACTION DOC 10000 9052 EXAMINING_DOCUMENT b'089703e6-36fd-11e6-9ccd-d6005beac8b3'
ACTION QUERY 10000 9062 What are the measures for securing airport air traffic control systems?
ACTION SERP 10000 9067 EXAMINE_SERP
ACTION SNIPPET 10000 9070 SNIPPET_RELEVANT b'3e00e97316aa6988cadaeee660aec843'
ACTION DOC 10000 9090 EXAMINING_DOCUMENT b'3e00e97316aa6988cadaeee660aec843'
ACTION SNIPPET 10000 9093 SEEN_PREVIOUSLY b'a01814b6-0599-11e6-b283-e79d81c63c1b'
ACTION SNIPPET 10000 9096 SNIPPET_NOT_RELEVANT b'388219ac-c119-11e4-9271-610273846239'
ACTION SNIPPET 10000 9099 SNIPPET_NOT_RELEVANT b'5eba7af4-23a7-11e7-928e-3624539060e8'
ACTION SNIPPET 10000 9102 SNIPPET_NOT_RELEVANT b'8e944ab0b1cb8dcd46916c207f4079f8'
ACTION SNIPPET 10000 9105 SNIPPET_RELEVANT b'3ad7c138-d1db-11e5-90d3-34c2c42653ac'
ACTION DOC 10000 9125 EXAMINING_DOCUMENT b'3ad7c138-d1db-11e5-90d3-34c2c42653ac'
ACTION QUERY 10000 9135 What is the impact of airport security on societal values?
ACTION SERP 10000 9140 EXAMINE_SERP
ACTION SNIPPET 10000 9143 SNIPPET_NOT_RELEVANT b'0277f331018c78965364697534124690'
ACTION SNIPPET 10000 9146 SNIPPET_RELEVANT b'423d4e5faf17218d6dc2b865a302f3a6'
ACTION DOC 10000 9166 EXAMINING_DOCUMENT b'423d4e5faf17218d6dc2b865a302f3a6'
ACTION SNIPPET 10000 9169 SEEN_PREVIOUSLY b'ce85eacca345ada5ac9c1bfb63f832b4'
ACTION SNIPPET 10000 9172 SEEN_PREVIOUSLY b'8c56841a-09aa-11e7-93dc-00f9bdd74ed1'
ACTION SNIPPET 10000 9175 SEEN_PREVIOUSLY b'd9f66c24-9629-11e2-894a-b984cbdff2e6'
ACTION SNIPPET 10000 9178 SNIPPET_NOT_RELEVANT b'3f611dce-1fa6-11e3-94a2-6c66b668ea55'
ACTION SNIPPET 10000 9181 SNIPPET_NOT_RELEVANT b'5ae9f3c2-51d0-11e1-8973-35d66bdb2cb8'
ACTION SNIPPET 10000 9184 SEEN_PREVIOUSLY b'e372966e-8518-11e2-9d71-f0feafdd1394'
ACTION SNIPPET 10000 9187 SEEN_PREVIOUSLY b'1acee4098cfbd2322deaa40d800dd69d'
ACTION QUERY 10000 9197 How do airports prevent cyber crime?
ACTION SERP 10000 9202 EXAMINE_SERP
ACTION SNIPPET 10000 9205 SEEN_PREVIOUSLY b'66318b32-d4de-11e1-b2d5-2419d227d8b0'
ACTION SNIPPET 10000 9208 SEEN_PREVIOUSLY b'f52deaeee008d3794df2d24d258a95ca'
ACTION SNIPPET 10000 9211 SEEN_PREVIOUSLY b'59cb95c4-84e6-11e6-ac72-a29979381495'
ACTION SNIPPET 10000 9214 SNIPPET_RELEVANT b'ca853226-77b4-11e3-8963-b4b654bcc9b2'
ACTION DOC 10000 9234 EXAMINING_DOCUMENT b'ca853226-77b4-11e3-8963-b4b654bcc9b2'
ACTION SNIPPET 10000 9237 SNIPPET_RELEVANT b'95b813dd192f201f615bfaad2e542d40'
ACTION DOC 10000 9257 EXAMINING_DOCUMENT b'95b813dd192f201f615bfaad2e542d40'
ACTION QUERY 10000 9267 What is the role of blockchain technology in airport security?
ACTION SERP 10000 9272 EXAMINE_SERP
ACTION SNIPPET 10000 9275 SNIPPET_NOT_RELEVANT b'9fb7fd1cc40901cebdae743583845c86'
ACTION SNIPPET 10000 9278 SNIPPET_RELEVANT b'6dc42582bb2c8ec59dba0fb85b4848ea'
ACTION DOC 10000 9298 EXAMINING_DOCUMENT b'6dc42582bb2c8ec59dba0fb85b4848ea'
ACTION SNIPPET 10000 9301 SNIPPET_NOT_RELEVANT b'8dd9d65f8af708eb64222645fa33bc9e'
ACTION SNIPPET 10000 9304 SNIPPET_RELEVANT b'b6e382938e78434df3cabbaf188588fb'
ACTION DOC 10000 9324 EXAMINING_DOCUMENT b'b6e382938e78434df3cabbaf188588fb'
ACTION QUERY 10000 9334 How do airports prevent sabotage?
ACTION SERP 10000 9339 EXAMINE_SERP
ACTION SNIPPET 10000 9342 SEEN_PREVIOUSLY b'29a3cf00-f11c-11e5-a61f-e9c95c06edca'
ACTION SNIPPET 10000 9345 SNIPPET_RELEVANT b'be728f86-91ea-11e5-befa-99ceebcbb272'
ACTION DOC 10000 9365 EXAMINING_DOCUMENT b'be728f86-91ea-11e5-befa-99ceebcbb272'
ACTION SNIPPET 10000 9368 SNIPPET_RELEVANT b'5ee9b7da-9566-11e6-9b7c-57290af48a49'
ACTION DOC 10000 9388 EXAMINING_DOCUMENT b'5ee9b7da-9566-11e6-9b7c-57290af48a49'
INFO OUT_OF_QUERIES 
INFO SUMMARY 
INFO TOTAL_QUERIES_ISSUED 100
INFO TOTAL_SNIPPETS_EXAMINED 835
INFO TOTAL_DOCUMENTS_EXAMINED 260
INFO TOTAL_DOCUMENTS_MARKED_RELEVANT 61
INFO TOTAL_ATTRACTIVE_SERP_IMPRESSIONS 100
INFO TOTAL_UNATTRACTIVE_SERP_IMPRESSIONS 0
