ACTION QUERY 10000 10 email scams
ACTION SNIPPET 10000 4736 SNIPPET_NOT_RELEVANT b'b74ff4c6-5bdc-11e5-9757-e49273f05f65'
ACTION QUERY 10000 4746 Email scams posing as African princes
ACTION SERP 10000 4751 EXAMINE_SERP
ACTION SNIPPET 10000 4754 SNIPPET_NOT_RELEVANT b'95b3fdd9cea297b3ed1a35206a6d075c'
ACTION SNIPPET 10000 4757 SNIPPET_NOT_RELEVANT b'64a08de748ac1f00c6ac37939359586d'
ACTION SNIPPET 10000 4760 SNIPPET_NOT_RELEVANT b'12fbe3944f532a184de200c7e4da5e30'
ACTION SNIPPET 10000 4763 SNIPPET_NOT_RELEVANT b'15488e569ae8dbde40a7caaebdf97a14'
ACTION SNIPPET 10000 4766 SNIPPET_NOT_RELEVANT b'ec198ff7a5cf6944370add562394b365'
ACTION SNIPPET 10000 4769 SNIPPET_RELEVANT b'46b7b920641cb27ee853dd1736bb9b9d'
ACTION DOC 10000 4789 EXAMINING_DOCUMENT b'46b7b920641cb27ee853dd1736bb9b9d'
ACTION MARK 10000 4792 CONSIDERED_RELEVANT b'46b7b920641cb27ee853dd1736bb9b9d'
ACTION SNIPPET 10000 4795 SEEN_PREVIOUSLY b'c6bf4a4bf542b7c67987c222d73def4b'
ACTION SNIPPET 10000 4798 SEEN_PREVIOUSLY b'0ff6fb7a-4380-11e6-8856-f26de2537a9d'
ACTION SNIPPET 10000 4801 SEEN_PREVIOUSLY b'92b395c2-df04-11e5-846c-10191d1fc4ec'
ACTION SNIPPET 10000 4804 SNIPPET_NOT_RELEVANT b'a9611516a7d5d6a8879608ca9fb6e7d9'
ACTION SNIPPET 10000 4807 SNIPPET_NOT_RELEVANT b'dc09e141138178ae38e652d08d5468be'
ACTION SNIPPET 10000 4810 SNIPPET_NOT_RELEVANT b'1abd11cf2e16e95a2b2079114e381ae4'
ACTION SNIPPET 10000 4813 SEEN_PREVIOUSLY b'46da49f1355db6c82e3bc6447fae953b'
ACTION SNIPPET 10000 4816 SEEN_PREVIOUSLY b'7ef04be78833df2c0aab3f4a14693c5c'
ACTION SNIPPET 10000 4819 SNIPPET_NOT_RELEVANT b'97f37b438bb3a9e1ce875256fe294e41'
ACTION SNIPPET 10000 4822 SNIPPET_NOT_RELEVANT b'e86f5484-d492-11e3-8a78-8fe50322a72c'
ACTION SNIPPET 10000 4825 SNIPPET_NOT_RELEVANT b'4763eee6-0206-11e4-8572-4b1b969b6322'
ACTION SNIPPET 10000 4828 SEEN_PREVIOUSLY b'6e189ae3de05c9ed8667b23571f29c0a'
ACTION SNIPPET 10000 4831 SNIPPET_NOT_RELEVANT b'037a1fb2-317e-11e6-95c0-2a6873031302'
ACTION SNIPPET 10000 4834 SNIPPET_NOT_RELEVANT b'bc5053c2-b987-11e5-99f3-184bc379b12d'
ACTION SNIPPET 10000 4837 SNIPPET_NOT_RELEVANT b'ec704c42-4a18-11e2-820e-17eefac2f939'
ACTION SNIPPET 10000 4840 SNIPPET_NOT_RELEVANT b'3052b8f2-c297-11e4-ad5c-3b8ce89f1b89'
ACTION SNIPPET 10000 4843 SNIPPET_NOT_RELEVANT b'525873c4-eb51-11e3-9f5c-9075d5508f0a'
ACTION QUERY 10000 4853 Email scams targeting golf enthusiasts
ACTION SERP 10000 4858 EXAMINE_SERP
ACTION SNIPPET 10000 4861 SNIPPET_NOT_RELEVANT b'1abd11cf2e16e95a2b2079114e381ae4'
ACTION SNIPPET 10000 4864 SEEN_PREVIOUSLY b'46da49f1355db6c82e3bc6447fae953b'
ACTION SNIPPET 10000 4867 SEEN_PREVIOUSLY b'7ef04be78833df2c0aab3f4a14693c5c'
ACTION SNIPPET 10000 4870 SEEN_PREVIOUSLY b'0ff6fb7a-4380-11e6-8856-f26de2537a9d'
ACTION SNIPPET 10000 4873 SNIPPET_NOT_RELEVANT b'bc5053c2-b987-11e5-99f3-184bc379b12d'
ACTION SNIPPET 10000 4876 SNIPPET_NOT_RELEVANT b'37c5593c-0f16-11e7-9b0d-d27c98455440'
ACTION SNIPPET 10000 4879 SNIPPET_NOT_RELEVANT b'a9611516a7d5d6a8879608ca9fb6e7d9'
ACTION SNIPPET 10000 4882 SEEN_PREVIOUSLY b'92b395c2-df04-11e5-846c-10191d1fc4ec'
ACTION SNIPPET 10000 4885 SNIPPET_NOT_RELEVANT b'dd1a19c8a3b20416f1a8869b3efe7f5f'
ACTION SNIPPET 10000 4888 SEEN_PREVIOUSLY b'fa58c9228aeebb11c05ee9ff2b3db9b3'
ACTION SNIPPET 10000 4891 SNIPPET_NOT_RELEVANT b'97f37b438bb3a9e1ce875256fe294e41'
ACTION SNIPPET 10000 4894 SNIPPET_NOT_RELEVANT b'54801a69fdde1909e15e04712a1d87a1'
ACTION SNIPPET 10000 4897 SNIPPET_NOT_RELEVANT b'5ae2462ca4f6f191551529456154819b'
ACTION SNIPPET 10000 4900 SNIPPET_NOT_RELEVANT b'b443ec350d87108e00669f56cfd1239e'
ACTION SNIPPET 10000 4903 SEEN_PREVIOUSLY b'6e189ae3de05c9ed8667b23571f29c0a'
ACTION QUERY 10000 4913 Email scams involving fake employment contracts
ACTION SERP 10000 4918 EXAMINE_SERP
ACTION SNIPPET 10000 4921 SNIPPET_NOT_RELEVANT b'72bfab22-4b90-11e1-8d55-edfca0e33083'
ACTION SNIPPET 10000 4924 SNIPPET_NOT_RELEVANT b'a9611516a7d5d6a8879608ca9fb6e7d9'
ACTION SNIPPET 10000 4927 SNIPPET_NOT_RELEVANT b'6260abb2-b019-11e6-8616-52b15787add0'
ACTION SNIPPET 10000 4930 SNIPPET_NOT_RELEVANT b'873ad5421780a9d635d60ca694ecc3e6'
ACTION SNIPPET 10000 4933 SEEN_PREVIOUSLY b'c6bf4a4bf542b7c67987c222d73def4b'
ACTION SNIPPET 10000 4936 SEEN_PREVIOUSLY b'92b395c2-df04-11e5-846c-10191d1fc4ec'
ACTION SNIPPET 10000 4939 SNIPPET_NOT_RELEVANT b'4d260d06-bf57-11e3-b195-dd0c1174052c'
ACTION SNIPPET 10000 4942 SNIPPET_NOT_RELEVANT b'a52cb1d0298d082a2650ddeb71caa785'
ACTION SNIPPET 10000 4945 SNIPPET_NOT_RELEVANT b'a0b64f9e-b6cd-11e4-9423-f3d0a1ec335c'
ACTION SNIPPET 10000 4948 SEEN_PREVIOUSLY b'f00fab92-3968-11e7-8854-21f359183e8c'
ACTION SNIPPET 10000 4951 SNIPPET_NOT_RELEVANT b'ec03e17e-b06f-11e3-a49e-76adc9210f19'
ACTION SNIPPET 10000 4954 SNIPPET_NOT_RELEVANT b'27a4ca36-1a1b-11e3-82ef-a059e54c49d0'
ACTION SNIPPET 10000 4957 SNIPPET_NOT_RELEVANT b'f91e17ce9d083b2e299f1621eb3da4ec'
ACTION SNIPPET 10000 4960 SNIPPET_NOT_RELEVANT b'0ab70266-43b3-11e2-8e70-e1993528222d'
ACTION SNIPPET 10000 4963 SNIPPET_NOT_RELEVANT b'd35771e8-16e4-11e2-9855-71f2b202721b'
ACTION QUERY 10000 4973 Email scams posing as meal kit delivery services
ACTION SERP 10000 4978 EXAMINE_SERP
ACTION SNIPPET 10000 4981 SNIPPET_NOT_RELEVANT b'70b10c3e-c2f2-11e6-9a51-cd56ea1c2bb7'
ACTION SNIPPET 10000 4984 SNIPPET_NOT_RELEVANT b'5dfe54f96f46702b323f54e634488df2'
ACTION SNIPPET 10000 4987 SNIPPET_NOT_RELEVANT b'6a1d0b24-f689-11e5-a3ce-f06b5ba21f33'
ACTION SNIPPET 10000 4990 SNIPPET_NOT_RELEVANT b'f394bb5c894f6af63a3197574ff846e6'
ACTION SNIPPET 10000 4993 SNIPPET_NOT_RELEVANT b'345774246b3fd37297ee0c0d97e3c586'
ACTION SNIPPET 10000 4996 SNIPPET_NOT_RELEVANT b'c9528e5beb86ba40c71b0a22c6efb9f3'
ACTION SNIPPET 10000 4999 SNIPPET_NOT_RELEVANT b'caecf3edc32154a290650c97d58894a9'
ACTION SNIPPET 10000 5002 SNIPPET_NOT_RELEVANT b'ba82fac3661aafb10bc09b6fd384f4c8'
ACTION SNIPPET 10000 5005 SNIPPET_NOT_RELEVANT b'faea8ce4a3edb3668e5a9e8fbb277b13'
ACTION SNIPPET 10000 5008 SNIPPET_NOT_RELEVANT b'205e62c0-f3b5-11e5-a61f-e9c95c06edca'
ACTION SNIPPET 10000 5011 SNIPPET_NOT_RELEVANT b'b25f13e3151816611a3554195b3f9772'
ACTION SNIPPET 10000 5014 SNIPPET_NOT_RELEVANT b'3a7b66ee-990b-11e5-8917-653b65c809eb'
ACTION SNIPPET 10000 5017 SNIPPET_NOT_RELEVANT b'75905ee4-e174-11e6-ba11-63c4b4fb5a63'
ACTION SNIPPET 10000 5020 SNIPPET_NOT_RELEVANT b'a9611516a7d5d6a8879608ca9fb6e7d9'
ACTION SNIPPET 10000 5023 SNIPPET_NOT_RELEVANT b'a1e73c4a81bfeefda381f83ae2654880'
ACTION QUERY 10000 5033 Email scams targeting mobile gamers
ACTION SERP 10000 5038 EXAMINE_SERP
ACTION SNIPPET 10000 5041 SNIPPET_NOT_RELEVANT b'87bcae216ac3f83189b3c2b3e6bc988d'
ACTION SNIPPET 10000 5044 SNIPPET_NOT_RELEVANT b'1abd11cf2e16e95a2b2079114e381ae4'
ACTION SNIPPET 10000 5047 SEEN_PREVIOUSLY b'46da49f1355db6c82e3bc6447fae953b'
ACTION SNIPPET 10000 5050 SEEN_PREVIOUSLY b'7ef04be78833df2c0aab3f4a14693c5c'
ACTION SNIPPET 10000 5053 SEEN_PREVIOUSLY b'c6bf4a4bf542b7c67987c222d73def4b'
ACTION SNIPPET 10000 5056 SNIPPET_NOT_RELEVANT b'eb8ba84869b087a12d191b0c508000ed'
ACTION SNIPPET 10000 5059 SEEN_PREVIOUSLY b'0ff6fb7a-4380-11e6-8856-f26de2537a9d'
ACTION SNIPPET 10000 5062 SNIPPET_NOT_RELEVANT b'4760b9d67dd47ca24a9b4265d7cde099'
ACTION SNIPPET 10000 5065 SNIPPET_NOT_RELEVANT b'bc5053c2-b987-11e5-99f3-184bc379b12d'
ACTION SNIPPET 10000 5068 SNIPPET_NOT_RELEVANT b'5fcc66e0-e275-11e2-a11e-c2ea876a8f30'
ACTION SNIPPET 10000 5071 SNIPPET_NOT_RELEVANT b'5614c96c-2a6a-11e2-96b6-8e6a7524553f'
ACTION SNIPPET 10000 5074 SNIPPET_NOT_RELEVANT b'f9ee94c11209b21331724b67b474c5e5'
ACTION SNIPPET 10000 5077 SNIPPET_NOT_RELEVANT b'a8b8fd640c19203a8a3c9e501851972d'
ACTION SNIPPET 10000 5080 SNIPPET_NOT_RELEVANT b'eace3f68848473e7656a6b11f9595823'
ACTION SNIPPET 10000 5083 SEEN_PREVIOUSLY b'4085cabe-ae44-11e4-ad71-7b9eba0f87d6'
ACTION QUERY 10000 5093 Email scams involving fake divorce papers
ACTION SERP 10000 5098 EXAMINE_SERP
ACTION SNIPPET 10000 5101 SNIPPET_NOT_RELEVANT b'1ac1dc307b253aaaa69d88ead17c0f99'
ACTION SNIPPET 10000 5104 SEEN_PREVIOUSLY b'f00fab92-3968-11e7-8854-21f359183e8c'
ACTION SNIPPET 10000 5107 SNIPPET_NOT_RELEVANT b'36afedda-7070-11e7-9eac-d56bd5568db8'
ACTION SNIPPET 10000 5110 SNIPPET_NOT_RELEVANT b'72bfab22-4b90-11e1-8d55-edfca0e33083'
ACTION SNIPPET 10000 5113 SNIPPET_NOT_RELEVANT b'8b91c2b4-feac-11e6-8ebe-6e0dbe4f2bca'
ACTION SNIPPET 10000 5116 SNIPPET_NOT_RELEVANT b'ce092832-0836-11e3-9941-6711ed662e71'
ACTION SNIPPET 10000 5119 SNIPPET_NOT_RELEVANT b'6260abb2-b019-11e6-8616-52b15787add0'
ACTION SNIPPET 10000 5122 SNIPPET_NOT_RELEVANT b'a01a7e26814a7c30bd5e85a524a656f4'
ACTION SNIPPET 10000 5125 SEEN_PREVIOUSLY b'c6bf4a4bf542b7c67987c222d73def4b'
ACTION SNIPPET 10000 5128 SNIPPET_NOT_RELEVANT b'6b3749b8-075b-11e3-a07f-49ddc7417125'
ACTION SNIPPET 10000 5131 SEEN_PREVIOUSLY b'92b395c2-df04-11e5-846c-10191d1fc4ec'
ACTION SNIPPET 10000 5134 SNIPPET_NOT_RELEVANT b'4d260d06-bf57-11e3-b195-dd0c1174052c'
ACTION SNIPPET 10000 5137 SNIPPET_NOT_RELEVANT b'5f3cee3e9efef158f25eefbc8579a02d'
ACTION SNIPPET 10000 5140 SNIPPET_NOT_RELEVANT b'a52cb1d0298d082a2650ddeb71caa785'
ACTION SNIPPET 10000 5143 SNIPPET_NOT_RELEVANT b'ec03e17e-b06f-11e3-a49e-76adc9210f19'
ACTION QUERY 10000 5153 Email scams targeting online auction bidders
ACTION SERP 10000 5158 EXAMINE_SERP
ACTION SNIPPET 10000 5161 SNIPPET_NOT_RELEVANT b'ba24d5b410f6bb32ed77b154d241679c'
ACTION SNIPPET 10000 5164 SNIPPET_NOT_RELEVANT b'f42c5866-71ee-11e1-8670-ac228f6e3e10'
ACTION SNIPPET 10000 5167 SNIPPET_NOT_RELEVANT b'31b1dbf0-a067-11e2-be47-b44febada3a8'
ACTION SNIPPET 10000 5170 SNIPPET_NOT_RELEVANT b'70f9351c4e88448fe20fe02b638f80f9'
ACTION SNIPPET 10000 5173 SNIPPET_NOT_RELEVANT b'5510941366fca28a5ccc5fc8e6f806ae'
ACTION SNIPPET 10000 5176 SNIPPET_NOT_RELEVANT b'd44e9890cd8cc44744cf8e45c184cd0c'
ACTION SNIPPET 10000 5179 SEEN_PREVIOUSLY b'7ef04be78833df2c0aab3f4a14693c5c'
ACTION SNIPPET 10000 5182 SNIPPET_NOT_RELEVANT b'a8b5643c-6bd9-11e2-bd36-c0fe61a205f6'
ACTION SNIPPET 10000 5185 SNIPPET_NOT_RELEVANT b'3075d4cdc22ecf8333775a19325507b6'
ACTION SNIPPET 10000 5188 SNIPPET_NOT_RELEVANT b'b02928d95f367bce2ef0278a96e61412'
ACTION SNIPPET 10000 5191 SNIPPET_NOT_RELEVANT b'a93c0c04e2b4551dc6e057029a458c94'
ACTION SNIPPET 10000 5194 SNIPPET_NOT_RELEVANT b'7b2e96676cbceb0b053232f48d2ef728'
ACTION SNIPPET 10000 5197 SNIPPET_NOT_RELEVANT b'd559bd24f42ae52d23f3784c1be6c07f'
ACTION SNIPPET 10000 5200 SNIPPET_NOT_RELEVANT b'b792b472-be5e-11e3-b195-dd0c1174052c'
ACTION SNIPPET 10000 5203 SEEN_PREVIOUSLY b'0ff6fb7a-4380-11e6-8856-f26de2537a9d'
ACTION QUERY 10000 5213 Email scams posing as real estate listings
ACTION SERP 10000 5218 EXAMINE_SERP
ACTION SNIPPET 10000 5221 SNIPPET_NOT_RELEVANT b'd35771e8-16e4-11e2-9855-71f2b202721b'
ACTION SNIPPET 10000 5224 SNIPPET_NOT_RELEVANT b'dc09e141138178ae38e652d08d5468be'
ACTION SNIPPET 10000 5227 SEEN_PREVIOUSLY b'92b395c2-df04-11e5-846c-10191d1fc4ec'
ACTION SNIPPET 10000 5230 SEEN_PREVIOUSLY b'd3f77a20-f4f9-11e5-9804-537defcc3cf6'
ACTION SNIPPET 10000 5233 SNIPPET_NOT_RELEVANT b'0534d435834eea67924fa3db856b9520'
ACTION SNIPPET 10000 5236 SNIPPET_RELEVANT b'182e9b14-7d0e-11e1-b953-d75e34ce3b94'
ACTION DOC 10000 5256 EXAMINING_DOCUMENT b'182e9b14-7d0e-11e1-b953-d75e34ce3b94'
ACTION MARK 10000 5259 CONSIDERED_RELEVANT b'182e9b14-7d0e-11e1-b953-d75e34ce3b94'
ACTION SNIPPET 10000 5262 SNIPPET_NOT_RELEVANT b'ac3dcc50a166eaacc435e0e61dfeedf3'
ACTION SNIPPET 10000 5265 SNIPPET_NOT_RELEVANT b'f24bdad4-db49-11e1-9745-d9ae6098d493'
ACTION SNIPPET 10000 5268 SNIPPET_NOT_RELEVANT b'a9611516a7d5d6a8879608ca9fb6e7d9'
ACTION SNIPPET 10000 5271 SNIPPET_NOT_RELEVANT b'9aa489806639573af29c424d59a8f8b7'
ACTION SNIPPET 10000 5274 SNIPPET_NOT_RELEVANT b'dd1a19c8a3b20416f1a8869b3efe7f5f'
ACTION SNIPPET 10000 5277 SEEN_PREVIOUSLY b'fa58c9228aeebb11c05ee9ff2b3db9b3'
ACTION SNIPPET 10000 5280 SEEN_PREVIOUSLY b'1d08d220-5638-11e4-ba4b-f6333e2c0453'
ACTION SNIPPET 10000 5283 SNIPPET_NOT_RELEVANT b'97f37b438bb3a9e1ce875256fe294e41'
ACTION SNIPPET 10000 5286 SNIPPET_NOT_RELEVANT b'a6a454f6-de2c-11e4-a1b8-2ed88bc190d2'
ACTION SNIPPET 10000 5289 SNIPPET_NOT_RELEVANT b'813a175c-fe76-11e1-a31e-804fccb658f9'
ACTION SNIPPET 10000 5292 SNIPPET_NOT_RELEVANT b'2ae2d02e0c15ab5c157487feb889c7a6'
ACTION SNIPPET 10000 5295 SNIPPET_NOT_RELEVANT b'f71d1e86-139c-11e5-89f3-61410da94eb1'
ACTION SNIPPET 10000 5298 SNIPPET_NOT_RELEVANT b'a217039f8f8b5a0b901507017a3a687b'
ACTION SNIPPET 10000 5301 SNIPPET_NOT_RELEVANT b'145663bc1041640ce8f058f5efdd59a3'
ACTION SNIPPET 10000 5304 SNIPPET_NOT_RELEVANT b'bb842d61e2f2d4378b9638cefb9e93fa'
ACTION SNIPPET 10000 5307 SNIPPET_NOT_RELEVANT b'68a3188dd7f128d2aa10fcc4d069d581'
ACTION SNIPPET 10000 5310 SNIPPET_NOT_RELEVANT b'8066a098-86fa-11e4-b9b7-b8632ae73d25'
ACTION QUERY 10000 5320 Email scams involving fake software licensing
ACTION SERP 10000 5325 EXAMINE_SERP
ACTION SNIPPET 10000 5328 SNIPPET_NOT_RELEVANT b'ba90ae00ad64fd02ad049b6ea2577962'
ACTION SNIPPET 10000 5331 SNIPPET_NOT_RELEVANT b'4d260d06-bf57-11e3-b195-dd0c1174052c'
ACTION SNIPPET 10000 5334 SNIPPET_NOT_RELEVANT b'ec03e17e-b06f-11e3-a49e-76adc9210f19'
ACTION SNIPPET 10000 5337 SNIPPET_NOT_RELEVANT b'72bfab22-4b90-11e1-8d55-edfca0e33083'
ACTION SNIPPET 10000 5340 SNIPPET_NOT_RELEVANT b'8b91c2b4-feac-11e6-8ebe-6e0dbe4f2bca'
ACTION SNIPPET 10000 5343 SNIPPET_NOT_RELEVANT b'5751275ff11be8f78da9a065553e4f5e'
ACTION SNIPPET 10000 5346 SNIPPET_NOT_RELEVANT b'6260abb2-b019-11e6-8616-52b15787add0'
ACTION SNIPPET 10000 5349 SNIPPET_NOT_RELEVANT b'810f9dfe-0f12-11e7-9d5a-a83e627dc120'
ACTION SNIPPET 10000 5352 SEEN_PREVIOUSLY b'c6bf4a4bf542b7c67987c222d73def4b'
ACTION SNIPPET 10000 5355 SEEN_PREVIOUSLY b'92b395c2-df04-11e5-846c-10191d1fc4ec'
ACTION SNIPPET 10000 5358 SNIPPET_NOT_RELEVANT b'cf84acc736dcf375dd249832d57a06ed'
ACTION SNIPPET 10000 5361 SNIPPET_RELEVANT b'90b29155b7eba23e0fc92b4a06d5373a'
ACTION DOC 10000 5381 EXAMINING_DOCUMENT b'90b29155b7eba23e0fc92b4a06d5373a'
ACTION MARK 10000 5384 CONSIDERED_RELEVANT b'90b29155b7eba23e0fc92b4a06d5373a'
ACTION SNIPPET 10000 5387 SNIPPET_NOT_RELEVANT b'3d3deba81ee407ce7eb0cd87d5365218'
ACTION SNIPPET 10000 5390 SNIPPET_NOT_RELEVANT b'a52cb1d0298d082a2650ddeb71caa785'
ACTION SNIPPET 10000 5393 SEEN_PREVIOUSLY b'f00fab92-3968-11e7-8854-21f359183e8c'
ACTION SNIPPET 10000 5396 SNIPPET_NOT_RELEVANT b'68c23feec55822ad98b5fcd4eb09ccfa'
ACTION SNIPPET 10000 5399 SNIPPET_NOT_RELEVANT b'14137240e3480f07bdaa9dec390c076c'
ACTION SNIPPET 10000 5402 SNIPPET_NOT_RELEVANT b'534455e0-9dd0-11e5-a3c5-c77f2cc5a43c'
ACTION SNIPPET 10000 5405 SNIPPET_NOT_RELEVANT b'afb1c780-d741-11e1-829d-8eedd9e3ac96'
ACTION SNIPPET 10000 5408 SNIPPET_NOT_RELEVANT b'15488e569ae8dbde40a7caaebdf97a14'
ACTION SNIPPET 10000 5411 SNIPPET_NOT_RELEVANT b'cc756b98-1976-11e7-9887-1a5314b56a08'
ACTION SNIPPET 10000 5414 SNIPPET_NOT_RELEVANT b'8d16d5f4-2381-11e6-aa84-42391ba52c91'
ACTION SNIPPET 10000 5417 SNIPPET_NOT_RELEVANT b'abaf57cc-9477-11e1-a17e-3e4d0e03fb4a'
ACTION SNIPPET 10000 5420 SNIPPET_NOT_RELEVANT b'b866b4c0d9b81c3a100b8c542b2c53f8'
ACTION SNIPPET 10000 5423 SNIPPET_NOT_RELEVANT b'ae64a6b0-9c48-11e6-a0ed-ab0774c1eaa5'
ACTION SNIPPET 10000 5426 SNIPPET_NOT_RELEVANT b'0534d435834eea67924fa3db856b9520'
ACTION SNIPPET 10000 5429 SEEN_PREVIOUSLY b'0ff6fb7a-4380-11e6-8856-f26de2537a9d'
ACTION SNIPPET 10000 5432 SNIPPET_NOT_RELEVANT b'a9611516a7d5d6a8879608ca9fb6e7d9'
ACTION SNIPPET 10000 5435 SNIPPET_NOT_RELEVANT b'd9d0486669326f41084b1103ce5689ca'
ACTION QUERY 10000 5445 Email scams targeting holiday shoppers
ACTION SERP 10000 5450 EXAMINE_SERP
ACTION SNIPPET 10000 5453 SNIPPET_NOT_RELEVANT b'5f46867cd16b58efd812a3de64ff32a8'
ACTION SNIPPET 10000 5456 SNIPPET_NOT_RELEVANT b'1a543b48-5b6e-11e3-a49b-90a0e156254b'
ACTION SNIPPET 10000 5459 SNIPPET_NOT_RELEVANT b'098c577a205969e126605db922e62fb8'
ACTION SNIPPET 10000 5462 SEEN_PREVIOUSLY b'0ff6fb7a-4380-11e6-8856-f26de2537a9d'
ACTION SNIPPET 10000 5465 SNIPPET_NOT_RELEVANT b'f075265c-820e-11e4-81fd-8c4814dfa9d7'
ACTION SNIPPET 10000 5468 SNIPPET_NOT_RELEVANT b'ddcdcf0c8248d350be35a31a64d21ccb'
ACTION SNIPPET 10000 5471 SNIPPET_NOT_RELEVANT b'04411c55b610033201c0086d92e2b015'
ACTION SNIPPET 10000 5474 SNIPPET_NOT_RELEVANT b'69ee9ad8a0fe40237d3d9818ba556421'
ACTION SNIPPET 10000 5477 SNIPPET_NOT_RELEVANT b'1abd11cf2e16e95a2b2079114e381ae4'
ACTION SNIPPET 10000 5480 SNIPPET_NOT_RELEVANT b'06483bb30e3e56fbd505b71cb589a772'
ACTION SNIPPET 10000 5483 SEEN_PREVIOUSLY b'46da49f1355db6c82e3bc6447fae953b'
ACTION SNIPPET 10000 5486 SNIPPET_NOT_RELEVANT b'06bcce16-7e70-11e5-beba-927fd8634498'
ACTION SNIPPET 10000 5489 SNIPPET_NOT_RELEVANT b'09243656-8f6d-11e3-b46a-5a3d0d2130da'
ACTION SNIPPET 10000 5492 SNIPPET_NOT_RELEVANT b'ee568ef233e395295a8d10a3d86ff021'
ACTION SNIPPET 10000 5495 SNIPPET_NOT_RELEVANT b'21d84412780cf72e727dafae33308e90'
ACTION QUERY 10000 5505 Email scams posing as online bookstores
ACTION SERP 10000 5510 EXAMINE_SERP
ACTION SNIPPET 10000 5513 SEEN_PREVIOUSLY b'7ef04be78833df2c0aab3f4a14693c5c'
ACTION SNIPPET 10000 5516 SEEN_PREVIOUSLY b'c6bf4a4bf542b7c67987c222d73def4b'
ACTION SNIPPET 10000 5519 SEEN_PREVIOUSLY b'f00fab92-3968-11e7-8854-21f359183e8c'
ACTION SNIPPET 10000 5522 SNIPPET_NOT_RELEVANT b'4e31c774-71ce-11e4-8808-afaa1e3a33ef'
ACTION SNIPPET 10000 5525 SNIPPET_NOT_RELEVANT b'8e8d19b0-5802-11e6-9767-f6c947fd0cb8'
ACTION SNIPPET 10000 5528 SNIPPET_NOT_RELEVANT b'72e1c5ae-7d6f-11e4-b821-503cc7efed9e'
ACTION SNIPPET 10000 5531 SNIPPET_NOT_RELEVANT b'810f9dfe-0f12-11e7-9d5a-a83e627dc120'
ACTION SNIPPET 10000 5534 SEEN_PREVIOUSLY b'0ff6fb7a-4380-11e6-8856-f26de2537a9d'
ACTION SNIPPET 10000 5537 SNIPPET_NOT_RELEVANT b'bc5053c2-b987-11e5-99f3-184bc379b12d'
ACTION SNIPPET 10000 5540 SEEN_PREVIOUSLY b'92b395c2-df04-11e5-846c-10191d1fc4ec'
ACTION SNIPPET 10000 5543 SNIPPET_NOT_RELEVANT b'dd1a19c8a3b20416f1a8869b3efe7f5f'
ACTION SNIPPET 10000 5546 SEEN_PREVIOUSLY b'fa58c9228aeebb11c05ee9ff2b3db9b3'
ACTION SNIPPET 10000 5549 SNIPPET_NOT_RELEVANT b'a9611516a7d5d6a8879608ca9fb6e7d9'
ACTION SNIPPET 10000 5552 SNIPPET_NOT_RELEVANT b'dc09e141138178ae38e652d08d5468be'
ACTION SNIPPET 10000 5555 SNIPPET_NOT_RELEVANT b'1abd11cf2e16e95a2b2079114e381ae4'
ACTION QUERY 10000 5565 Email scams targeting homeowners
ACTION SERP 10000 5570 EXAMINE_SERP
ACTION SNIPPET 10000 5573 SEEN_PREVIOUSLY b'92b395c2-df04-11e5-846c-10191d1fc4ec'
ACTION SNIPPET 10000 5576 SNIPPET_NOT_RELEVANT b'ec704c42-4a18-11e2-820e-17eefac2f939'
ACTION SNIPPET 10000 5579 SEEN_PREVIOUSLY b'14188f5a-123a-11e2-be82-c3411b7680a9'
ACTION SNIPPET 10000 5582 SNIPPET_NOT_RELEVANT b'fe92bfbe-f765-11e1-8253-3f495ae70650'
ACTION SNIPPET 10000 5585 SNIPPET_NOT_RELEVANT b'1abd11cf2e16e95a2b2079114e381ae4'
ACTION SNIPPET 10000 5588 SEEN_PREVIOUSLY b'46da49f1355db6c82e3bc6447fae953b'
ACTION SNIPPET 10000 5591 SNIPPET_NOT_RELEVANT b'36afedda-7070-11e7-9eac-d56bd5568db8'
ACTION SNIPPET 10000 5594 SEEN_PREVIOUSLY b'7ef04be78833df2c0aab3f4a14693c5c'
ACTION SNIPPET 10000 5597 SNIPPET_NOT_RELEVANT b'990bab61a004f336afab3307b340e773'
ACTION SNIPPET 10000 5600 SEEN_PREVIOUSLY b'0ff6fb7a-4380-11e6-8856-f26de2537a9d'
ACTION SNIPPET 10000 5603 SNIPPET_NOT_RELEVANT b'bc5053c2-b987-11e5-99f3-184bc379b12d'
ACTION SNIPPET 10000 5606 SNIPPET_NOT_RELEVANT b'0ab70266-43b3-11e2-8e70-e1993528222d'
ACTION SNIPPET 10000 5609 SNIPPET_NOT_RELEVANT b'e5f157e0-06db-11e4-bbf1-cc51275e7f8f'
ACTION SNIPPET 10000 5612 SEEN_PREVIOUSLY b'182e9b14-7d0e-11e1-b953-d75e34ce3b94'
ACTION SNIPPET 10000 5615 SNIPPET_NOT_RELEVANT b'a9611516a7d5d6a8879608ca9fb6e7d9'
ACTION QUERY 10000 5625 Email scams involving fake degree certificates
ACTION SERP 10000 5630 EXAMINE_SERP
ACTION SNIPPET 10000 5633 SNIPPET_NOT_RELEVANT b'72bfab22-4b90-11e1-8d55-edfca0e33083'
ACTION SNIPPET 10000 5636 SNIPPET_NOT_RELEVANT b'6260abb2-b019-11e6-8616-52b15787add0'
